Date,Tmean,Tmin,Tmax,Hmean,Hmin,Hmax,Rainfall,WindSpeed,SolarIrradiation
1975/05/11,15.0,7.0,23.0,,,,0.0,,
1975/05/12,15.5,7.0,24.0,,,,4.0,,
1975/05/13,13.5,11.0,16.0,,,,17.8,,
1975/05/14,12.5,11.0,14.0,,,,27.0,,
1975/05/15,17.0,11.0,23.0,,,,5.4,,
1975/05/16,17.0,12.0,22.0,,,,0.0,,
1975/05/17,17.5,9.0,26.0,,,,0.0,,
1975/05/18,19.5,12.0,27.0,,,,0.0,,
1975/05/19,18.5,9.0,28.0,,,,0.0,,
1975/05/20,20.5,12.0,29.0,,,,0.0,,
1975/05/21,21.0,13.0,29.0,,,,6.2,,
1975/05/22,19.5,13.0,26.0,,,,0.0,,
1975/05/23,18.5,11.0,26.0,,,,0.0,,
1975/05/24,19.0,13.0,25.0,,,,0.0,,
1975/05/25,17.5,10.0,25.0,,,,0.0,,
1975/05/26,17.0,11.0,23.0,,,,4.4,,
1975/05/27,16.5,10.0,23.0,,,,0.0,,
1975/05/28,16.5,9.0,24.0,,,,0.0,,
1975/05/29,19.0,10.0,28.0,,,,0.0,,
1975/05/30,20.5,13.0,28.0,,,,0.0,,
1975/05/31,18.5,12.0,25.0,,,,0.0,,
1975/06/01,17.5,10.0,25.0,,,,0.0,,
1975/06/02,18.5,11.0,26.0,,,,0.0,,
1975/06/03,16.5,11.0,22.0,,,,0.0,,
1975/06/04,16.0,10.0,22.0,,,,0.0,,
1975/06/05,13.0,8.0,18.0,,,,2.8,,
1975/06/06,12.5,9.0,16.0,,,,0.6,,
1975/06/07,13.5,8.0,19.0,,,,0.0,,
1975/06/08,14.5,9.0,20.0,,,,0.0,,
1975/06/09,15.0,8.0,22.0,,,,0.0,,
1975/06/10,17.0,10.0,24.0,,,,0.0,,
1975/06/11,15.5,10.0,21.0,,,,0.0,,
1975/06/12,19.0,13.0,25.0,,,,0.0,,
1975/06/13,19.5,12.0,27.0,,,,0.0,,
1975/06/14,21.0,13.0,29.0,,,,0.0,,
1975/06/15,22.0,14.0,30.0,,,,0.0,,
1975/06/16,22.5,15.0,30.0,,,,0.0,,
1975/06/17,20.5,16.0,25.0,,,,1.6,,
1975/06/18,20.0,15.0,25.0,,,,0.0,,
1975/06/19,19.0,13.0,25.0,,,,0.0,,
1975/06/20,17.0,10.0,24.0,,,,11.0,,
1975/06/21,20.5,15.0,26.0,,,,0.0,,
1975/06/22,20.0,13.0,27.0,,,,0.0,,
1975/06/23,22.0,14.0,30.0,,,,0.0,,
1975/06/24,22.5,15.0,30.0,,,,0.0,,
1975/06/25,20.5,13.0,28.0,,,,0.0,,
1975/06/26,22.5,14.0,31.0,,,,4.4,,
1975/06/27,23.5,18.0,29.0,,,,0.0,,
1975/06/28,24.0,17.0,31.0,,,,0.0,,
1975/06/29,23.5,15.0,32.0,,,,0.0,,
1975/06/30,24.0,18.0,30.0,,,,0.0,,
1975/07/01,19.0,15.0,23.0,,,,0.0,,
1975/07/02,18.0,13.0,23.0,,,,0.0,,
1975/07/03,19.5,15.0,24.0,,,,7.2,,
1975/07/04,20.5,13.0,28.0,,,,1.2,,
1975/07/05,21.0,17.0,25.0,,,,1.8,,
1975/07/06,19.5,14.0,25.0,,,,0.0,,
1975/07/07,22.0,14.0,30.0,,,,2.8,,
1975/07/08,24.0,16.0,32.0,,,,0.0,,
1975/07/09,24.5,16.0,33.0,,,,0.0,,
1975/07/10,24.0,16.0,32.0,,,,0.0,,
1975/07/11,25.0,16.0,34.0,,,,0.0,,
1975/07/12,25.0,18.0,32.0,,,,0.0,,
1975/07/13,23.5,18.0,29.0,,,,0.0,,
1975/07/14,24.0,17.0,31.0,,,,0.0,,
1975/07/15,25.5,17.0,34.0,,,,0.0,,
1975/07/16,26.0,19.0,33.0,,,,0.0,,
1975/07/17,26.0,17.0,35.0,,,,0.0,,
1975/07/18,28.0,19.0,37.0,,,,0.0,,
1975/07/19,25.5,18.0,33.0,,,,0.0,,
1975/07/20,24.5,18.0,31.0,,,,0.0,,
1975/07/21,25.0,18.0,32.0,,,,0.0,,
1975/07/22,24.0,17.0,31.0,,,,0.0,,
1975/07/23,24.0,17.0,31.0,,,,0.0,,
1975/07/24,24.0,17.0,31.0,,,,0.0,,
1975/07/25,24.5,18.0,31.0,,,,0.0,,
1975/07/26,21.5,17.0,26.0,,,,0.0,,
1975/07/27,20.5,13.0,28.0,,,,0.0,,
1975/07/28,21.0,11.0,31.0,,,,0.0,,
1975/07/29,20.0,9.0,31.0,,,,0.0,,
1975/07/30,19.5,11.0,28.0,,,,0.0,,
1975/07/31,19.5,11.0,28.0,,,,5.4,,
1975/08/01,22.0,15.0,29.0,,,,0.0,,
1975/08/02,22.0,14.0,30.0,,,,0.0,,
1975/08/03,22.0,14.0,30.0,,,,0.0,,
1975/08/04,21.0,14.0,28.0,,,,0.0,,
1975/08/05,21.5,13.0,30.0,,,,0.0,,
1975/08/06,20.0,13.0,27.0,,,,14.6,,
1975/08/07,20.0,13.0,27.0,,,,0.0,,
1975/08/08,19.5,13.0,26.0,,,,0.0,,
1975/08/09,20.5,14.0,27.0,,,,0.8,,
1975/08/10,22.0,13.0,31.0,,,,0.0,,
1975/08/11,22.5,14.0,31.0,,,,0.0,,
1975/08/12,21.5,15.0,28.0,,,,0.0,,
1975/08/13,21.5,16.0,27.0,,,,0.0,,
1975/08/14,21.5,15.0,28.0,,,,1.8,,
1975/08/15,22.0,13.0,31.0,,,,0.0,,
1975/08/16,23.0,15.0,31.0,,,,0.0,,
1975/08/17,22.5,15.0,30.0,,,,0.0,,
1975/08/18,21.5,15.0,28.0,,,,0.0,,
1975/08/19,23.0,17.0,29.0,,,,0.0,,
1975/08/20,19.0,14.0,24.0,,,,1.4,,
1975/08/21,19.5,13.0,26.0,,,,0.0,,
1975/08/22,19.0,10.0,28.0,,,,0.0,,
1975/08/23,20.0,12.0,28.0,,,,0.0,,
1975/08/24,19.0,15.0,23.0,,,,6.6,,
1975/08/25,19.0,14.0,24.0,,,,6.2,,
1975/08/26,19.0,15.0,23.0,,,,8.2,,
1975/08/27,18.0,14.0,22.0,,,,0.0,,
1975/08/28,20.5,15.0,26.0,,,,2.6,,
1975/08/29,19.0,15.0,23.0,,,,0.0,,
1975/08/30,19.5,14.0,25.0,,,,7.8,,
1975/08/31,20.0,14.0,26.0,,,,0.0,,
1975/09/01,21.0,13.0,29.0,,,,0.0,,
1975/09/02,20.5,13.0,28.0,,,,7.4,,
1975/09/03,19.5,15.0,24.0,,,,0.0,,
1975/09/04,17.5,12.0,23.0,,,,14.2,,
1975/09/05,19.5,13.0,26.0,,,,0.0,,
1975/09/06,20.5,13.0,28.0,,,,0.0,,
1975/09/07,20.5,15.0,26.0,,,,0.0,,
1975/09/08,20.5,14.0,27.0,,,,0.0,,
1975/09/09,20.0,13.0,27.0,,,,0.0,,
1975/09/10,20.5,13.0,28.0,,,,0.0,,
1975/09/11,21.5,17.0,26.0,,,,0.0,,
1975/09/12,20.5,15.0,26.0,,,,0.0,,
1975/09/13,20.5,16.0,25.0,,,,2.8,,
1975/09/14,18.0,11.0,25.0,,,,0.0,,
1975/09/15,20.5,12.0,29.0,,,,0.0,,
1975/09/16,23.5,14.0,33.0,,,,0.0,,
1975/09/17,25.0,15.0,35.0,,,,0.0,,
1975/09/18,23.0,16.0,30.0,,,,0.0,,
1975/09/19,21.0,13.0,29.0,,,,0.0,,
1975/09/20,20.5,13.0,28.0,,,,0.0,,
1975/09/21,20.5,14.0,27.0,,,,0.0,,
1975/09/22,19.5,13.0,26.0,,,,0.0,,
1975/09/23,19.0,12.0,26.0,,,,0.0,,
1975/09/24,19.5,12.0,27.0,,,,0.0,,
1975/09/25,18.5,10.0,27.0,,,,0.0,,
1975/09/26,18.0,11.0,25.0,,,,0.0,,
1975/09/27,19.5,13.0,26.0,,,,0.0,,
1975/09/28,19.5,13.0,26.0,,,,0.0,,
1975/09/29,21.0,13.0,29.0,,,,0.0,,
1975/09/30,20.5,13.0,28.0,,,,0.0,,
1975/10/01,20.0,13.0,27.0,,,,0.0,,
1975/10/02,19.5,13.0,26.0,,,,0.0,,
1975/10/03,18.5,11.0,26.0,,,,0.0,,
1975/10/04,17.5,10.0,25.0,,,,0.0,,
1975/10/05,16.5,12.0,21.0,,,,0.0,,
1975/10/06,13.5,9.0,18.0,,,,0.0,,
1975/10/07,14.0,6.0,22.0,,,,0.0,,
1975/10/08,15.0,7.0,23.0,,,,0.0,,
1975/10/09,15.5,8.0,23.0,,,,0.0,,
1975/10/10,14.0,11.0,17.0,,,,6.6,,
1975/10/11,14.0,8.0,20.0,,,,0.4,,
1975/10/12,17.0,11.0,23.0,,,,17.0,,
1975/10/13,13.0,9.0,17.0,,,,22.8,,
1975/10/14,12.5,8.0,17.0,,,,24.8,,
1975/10/15,13.0,8.0,18.0,,,,1.6,,
1975/10/16,13.5,10.0,17.0,,,,1.0,,
1975/10/17,11.5,8.0,15.0,,,,16.8,,
1975/10/18,10.0,7.0,13.0,,,,18.0,,
1975/10/19,8.0,6.0,10.0,,,,4.4,,
1975/10/20,10.5,6.0,15.0,,,,4.4,,
1975/10/21,10.0,4.0,16.0,,,,0.0,,
1975/10/22,9.0,3.0,15.0,,,,0.4,,
1975/10/23,8.5,4.0,13.0,,,,0.0,,
1975/10/24,11.5,9.0,14.0,,,,1.0,,
1975/10/25,10.0,5.0,15.0,,,,0.0,,
1975/10/26,9.0,2.0,16.0,,,,0.0,,
1975/10/27,9.0,0.0,18.0,,,,0.0,,
1975/10/28,10.5,2.0,19.0,,,,0.0,,
1975/10/29,11.0,2.0,20.0,,,,0.0,,
1975/10/30,10.0,2.0,18.0,,,,0.0,,
1975/10/31,11.5,6.0,17.0,,,,0.0,,
1975/11/01,11.0,4.0,18.0,,,,0.0,,
1975/11/02,12.0,6.0,18.0,,,,0.0,,
1975/11/03,11.0,4.0,18.0,,,,0.0,,
1975/11/04,11.0,6.0,16.0,,,,0.0,,
1975/11/05,12.0,7.0,17.0,,,,0.0,,
1975/11/06,12.5,9.0,16.0,,,,0.0,,
1975/11/07,11.0,7.0,15.0,,,,0.0,,
1975/11/08,7.0,5.0,9.0,,,,0.0,,
1975/11/09,8.5,6.0,11.0,,,,18.8,,
1975/11/10,9.0,6.0,12.0,,,,1.4,,
1975/11/11,8.5,3.0,14.0,,,,5.6,,
1975/11/12,6.0,1.0,11.0,,,,0.0,,
1975/11/13,9.5,4.0,15.0,,,,0.0,,
1975/11/14,10.0,6.0,14.0,,,,0.0,,
1975/11/15,8.5,4.0,13.0,,,,0.0,,
1975/11/16,7.5,3.0,12.0,,,,0.4,,
1975/11/17,9.0,3.0,15.0,,,,26.0,,
1975/11/18,10.5,8.0,13.0,,,,35.6,,
1975/11/19,7.5,4.0,11.0,,,,11.6,,
1975/11/20,6.0,1.0,11.0,,,,3.4,,
1975/11/21,7.5,3.0,12.0,,,,0.0,,
1975/11/22,4.0,1.0,7.0,,,,1.0,,
1975/11/23,0.5,-1.0,2.0,,,,0.4,,
1975/11/24,0.5,-1.0,2.0,,,,1.6,,
1975/11/25,2.0,-3.0,7.0,,,,0.0,,
1975/11/26,0.5,-5.0,6.0,,,,0.0,,
1975/11/27,7.5,2.0,13.0,,,,0.0,,
1975/11/28,8.0,5.0,11.0,,,,33.4,,
1975/11/29,9.0,5.0,13.0,,,,1.0,,
1975/11/30,7.0,2.0,12.0,,,,0.0,,
1975/12/01,9.5,7.0,12.0,,,,6.8,,
1975/12/02,9.0,7.0,11.0,,,,10.2,,
1975/12/03,9.5,5.0,14.0,,,,0.6,,
1975/12/04,5.5,2.0,9.0,,,,0.0,,
1975/12/05,6.5,3.0,10.0,,,,0.0,,
1975/12/06,4.0,1.0,7.0,,,,0.0,,
1975/12/07,4.5,0.0,9.0,,,,0.4,,
1975/12/08,3.5,-2.0,9.0,,,,0.0,,
1975/12/09,5.5,0.0,11.0,,,,0.0,,
1975/12/10,3.5,-1.0,8.0,,,,0.4,,
1975/12/11,6.5,6.0,7.0,,,,13.6,,
1975/12/12,6.5,6.0,7.0,,,,8.0,,
1975/12/13,6.5,2.0,11.0,,,,3.0,,
1975/12/14,2.5,-1.0,6.0,,,,0.4,,
1975/12/15,3.5,0.0,7.0,,,,0.0,,
1975/12/16,7.5,4.0,11.0,,,,0.6,,
1975/12/17,12.0,8.0,16.0,,,,4.0,,
1975/12/18,8.5,3.0,14.0,,,,11.0,,
1975/12/19,6.5,5.0,8.0,,,,5.0,,
1975/12/20,4.0,3.0,5.0,,,,2.0,,
1975/12/21,4.5,3.0,6.0,,,,0.0,,
1975/12/22,4.5,1.0,8.0,,,,0.0,,
1975/12/23,3.5,-3.0,10.0,,,,0.0,,
1975/12/24,4.0,-2.0,10.0,,,,0.4,,
1975/12/25,3.0,0.0,6.0,,,,0.0,,
1975/12/26,3.0,-3.0,9.0,,,,0.0,,
1975/12/27,5.0,0.0,10.0,,,,0.0,,
1975/12/28,5.5,-1.0,12.0,,,,0.0,,
1975/12/29,3.0,-4.0,10.0,,,,0.0,,
1975/12/30,3.0,-3.0,9.0,,,,0.0,,
1975/12/31,3.0,-2.0,8.0,,,,0.0,,
1976/01/01,7.0,3.0,11.0,,,,0.0,,
1976/01/02,7.5,5.0,10.0,,,,0.4,,
1976/01/03,7.5,6.0,9.0,,,,0.0,,
1976/01/04,8.5,7.0,10.0,,,,0.0,,
1976/01/05,5.0,0.0,10.0,,,,0.0,,
1976/01/06,5.0,0.0,10.0,,,,0.0,,
1976/01/07,8.0,5.0,11.0,,,,0.0,,
1976/01/08,5.0,0.0,10.0,,,,0.4,,
1976/01/09,2.5,-4.0,9.0,,,,0.0,,
1976/01/10,2.5,-4.0,9.0,,,,0.0,,
1976/01/11,4.0,-2.0,10.0,,,,0.0,,
1976/01/12,2.5,-2.0,7.0,,,,0.0,,
1976/01/13,7.5,3.0,12.0,,,,0.0,,
1976/01/14,6.0,2.0,10.0,,,,0.0,,
1976/01/15,3.0,-1.0,7.0,,,,0.0,,
1976/01/16,3.5,1.0,6.0,,,,0.0,,
1976/01/17,4.0,0.0,8.0,,,,0.0,,
1976/01/18,2.0,0.0,4.0,,,,0.6,,
1976/01/19,2.5,-3.0,8.0,,,,0.0,,
1976/01/20,1.5,-4.0,7.0,,,,0.0,,
1976/01/21,2.0,-2.0,6.0,,,,0.0,,
1976/01/22,1.0,-3.0,5.0,,,,0.0,,
1976/01/23,3.5,-3.0,10.0,,,,0.0,,
1976/01/24,9.0,8.0,10.0,,,,0.4,,
1976/01/25,6.0,3.0,9.0,,,,2.4,,
1976/01/26,-1.0,-2.0,0.0,,,,7.2,,
1976/01/27,-0.5,-1.0,0.0,,,,10.0,,
1976/01/28,1.0,-2.0,4.0,,,,5.4,,
1976/01/29,-3.5,-8.0,1.0,,,,0.0,,
1976/01/30,2.0,-3.0,7.0,,,,0.0,,
1976/01/31,5.5,1.0,10.0,,,,4.6,,
1976/02/01,1.5,-2.0,5.0,,,,0.0,,
1976/02/02,8.0,7.0,9.0,,,,0.0,,
1976/02/03,6.0,3.0,9.0,,,,0.0,,
1976/02/04,4.5,0.0,9.0,,,,0.0,,
1976/02/05,5.5,1.0,10.0,,,,0.2,,
1976/02/06,8.0,6.0,10.0,,,,0.0,,
1976/02/07,6.5,4.0,9.0,,,,1.2,,
1976/02/08,1.5,-2.0,5.0,,,,0.0,,
1976/02/09,2.5,-2.0,7.0,,,,0.0,,
1976/02/10,2.0,-4.0,8.0,,,,0.0,,
1976/02/11,6.0,3.0,9.0,,,,0.2,,
1976/02/12,7.0,4.0,10.0,,,,0.0,,
1976/02/13,6.5,4.0,9.0,,,,2.4,,
1976/02/14,7.0,5.0,9.0,,,,5.2,,
1976/02/15,8.0,6.0,10.0,,,,6.4,,
1976/02/16,7.0,5.0,9.0,,,,2.8,,
1976/02/17,5.5,2.0,9.0,,,,3.2,,
1976/02/18,8.0,6.0,10.0,,,,0.2,,
1976/02/19,7.5,3.0,12.0,,,,0.0,,
1976/02/20,7.5,3.0,12.0,,,,0.0,,
1976/02/21,7.5,3.0,12.0,,,,0.0,,
1976/02/22,6.0,-1.0,13.0,,,,0.0,,
1976/02/23,6.5,0.0,13.0,,,,0.0,,
1976/02/24,5.5,0.0,11.0,,,,0.0,,
1976/02/25,5.0,0.0,10.0,,,,0.0,,
1976/02/26,4.5,-2.0,11.0,,,,0.0,,
1976/02/27,6.0,-3.0,15.0,,,,0.0,,
1976/02/28,7.5,-2.0,17.0,,,,0.0,,
1976/02/29,7.0,-2.0,16.0,,,,0.0,,
1976/03/01,5.5,0.0,11.0,,,,0.0,,
1976/03/02,9.5,5.0,14.0,,,,0.0,,
1976/03/03,6.5,1.0,12.0,,,,0.0,,
1976/03/04,4.0,-1.0,9.0,,,,0.0,,
1976/03/05,1.5,-4.0,7.0,,,,0.0,,
1976/03/06,-1.5,-2.0,-1.0,,,,0.4,,
1976/03/07,1.5,-1.0,4.0,,,,9.0,,
1976/03/08,6.0,2.0,10.0,,,,5.8,,
1976/03/09,9.0,4.0,14.0,,,,1.8,,
1976/03/10,5.0,4.0,6.0,,,,0.0,,
1976/03/11,2.0,0.0,4.0,,,,0.0,,
1976/03/12,4.0,0.0,8.0,,,,0.0,,
1976/03/13,2.5,-4.0,9.0,,,,0.0,,
1976/03/14,8.0,5.0,11.0,,,,5.0,,
1976/03/15,10.0,7.0,13.0,,,,11.2,,
1976/03/16,8.0,3.0,13.0,,,,0.0,,
1976/03/17,8.0,6.0,10.0,,,,0.0,,
1976/03/18,10.0,8.0,12.0,,,,4.2,,
1976/03/19,9.5,3.0,16.0,,,,0.0,,
1976/03/20,10.0,5.0,15.0,,,,0.0,,
1976/03/21,4.0,1.0,7.0,,,,1.2,,
1976/03/22,4.0,-3.0,11.0,,,,0.0,,
1976/03/23,9.0,6.0,12.0,,,,0.6,,
1976/03/24,7.5,6.0,9.0,,,,28.2,,
1976/03/25,7.5,3.0,12.0,,,,7.4,,
1976/03/26,7.5,0.0,15.0,,,,0.0,,
1976/03/27,9.0,0.0,18.0,,,,0.0,,
1976/03/28,8.0,3.0,13.0,,,,0.0,,
1976/03/29,8.0,5.0,11.0,,,,0.0,,
1976/03/30,7.5,0.0,15.0,,,,0.0,,
1976/03/31,9.0,0.0,18.0,,,,0.0,,
1976/04/01,10.5,1.0,20.0,,,,0.0,,
1976/04/02,11.5,3.0,20.0,,,,0.0,,
1976/04/03,11.0,7.0,15.0,,,,0.0,,
1976/04/04,12.0,6.0,18.0,,,,0.0,,
1976/04/05,10.5,1.0,20.0,,,,0.0,,
1976/04/06,13.0,7.0,19.0,,,,0.0,,
1976/04/07,13.5,10.0,17.0,,,,0.6,,
1976/04/08,11.0,9.0,13.0,,,,0.2,,
1976/04/09,7.5,6.0,9.0,,,,11.4,,
1976/04/10,6.0,5.0,7.0,,,,1.8,,
1976/04/11,5.5,3.0,8.0,,,,9.4,,
1976/04/12,6.0,0.0,12.0,,,,0.0,,
1976/04/13,8.5,3.0,14.0,,,,0.0,,
1976/04/14,8.5,2.0,15.0,,,,0.2,,
1976/04/15,10.0,3.0,17.0,,,,2.4,,
1976/04/16,10.0,3.0,17.0,,,,4.4,,
1976/04/17,11.5,4.0,19.0,,,,0.0,,
1976/04/18,13.0,6.0,20.0,,,,0.0,,
1976/04/19,12.5,8.0,17.0,,,,0.6,,
1976/04/20,11.5,10.0,13.0,,,,5.0,,
1976/04/21,12.0,10.0,14.0,,,,3.0,,
1976/04/22,14.0,10.0,18.0,,,,9.2,,
1976/04/23,12.5,9.0,16.0,,,,0.0,,
1976/04/24,10.5,8.0,13.0,,,,8.2,,
1976/04/25,7.5,4.0,11.0,,,,3.0,,
1976/04/26,8.0,4.0,12.0,,,,3.2,,
1976/04/27,9.5,4.0,15.0,,,,1.4,,
1976/04/28,10.5,5.0,16.0,,,,0.0,,
1976/04/29,13.0,10.0,16.0,,,,3.4,,
1976/04/30,8.0,7.0,9.0,,,,0.0,,
1976/05/01,10.5,8.0,13.0,,,,0.0,,
1976/05/02,11.0,9.0,13.0,,,,0.0,,
1976/05/03,11.5,10.0,13.0,,,,1.0,,
1976/05/04,15.0,10.0,20.0,,,,0.6,,
1976/05/05,14.5,7.0,22.0,,,,0.0,,
1976/05/06,16.5,10.0,23.0,,,,0.0,,
1976/05/07,18.0,12.0,24.0,,,,0.0,,
1976/05/08,18.0,11.0,25.0,,,,0.0,,
1976/05/09,18.5,15.0,22.0,,,,3.0,,
1976/05/10,17.5,12.0,23.0,,,,1.2,,
1976/05/11,15.0,12.0,18.0,,,,11.8,,
1976/05/12,16.5,12.0,21.0,,,,0.2,,
1976/05/13,15.5,12.0,19.0,,,,0.0,,
1976/05/14,17.0,14.0,20.0,,,,0.0,,
1976/05/15,15.0,13.0,17.0,,,,0.0,,
1976/05/16,16.5,13.0,20.0,,,,0.0,,
1976/05/17,16.5,8.0,25.0,,,,0.0,,
1976/05/18,16.5,7.0,26.0,,,,0.6,,
1976/05/19,17.5,9.0,26.0,,,,0.0,,
1976/05/20,18.5,12.0,25.0,,,,0.0,,
1976/05/21,16.0,10.0,22.0,,,,0.0,,
1976/05/22,16.0,10.0,22.0,,,,0.0,,
1976/05/23,11.5,10.0,13.0,,,,14.6,,
1976/05/24,13.0,11.0,15.0,,,,18.6,,
1976/05/25,15.5,7.0,24.0,,,,0.2,,
1976/05/26,16.5,10.0,23.0,,,,0.0,,
1976/05/27,17.5,12.0,23.0,,,,0.0,,
1976/05/28,17.0,11.0,23.0,,,,0.0,,
1976/05/29,17.0,10.0,24.0,,,,0.0,,
1976/05/30,18.5,12.0,25.0,,,,0.0,,
1976/05/31,18.5,12.0,25.0,,,,0.0,,
1976/06/01,19.0,14.0,24.0,,,,0.0,,
1976/06/02,18.5,13.0,24.0,,,,0.0,,
1976/06/03,17.0,11.0,23.0,,,,0.0,,
1976/06/04,15.0,9.0,21.0,,,,0.0,,
1976/06/05,14.5,12.0,17.0,,,,20.0,,
1976/06/06,14.5,11.0,18.0,,,,13.4,,
1976/06/07,11.5,10.0,13.0,,,,5.4,,
1976/06/08,15.0,10.0,20.0,,,,13.4,,
1976/06/09,17.5,10.0,25.0,,,,0.0,,
1976/06/10,19.0,12.0,26.0,,,,0.0,,
1976/06/11,19.5,12.0,27.0,,,,0.0,,
1976/06/12,19.0,12.0,26.0,,,,0.0,,
1976/06/13,21.0,14.0,28.0,,,,0.0,,
1976/06/14,21.5,15.0,28.0,,,,11.4,,
1976/06/15,19.5,13.0,26.0,,,,0.6,,
1976/06/16,19.5,12.0,27.0,,,,0.2,,
1976/06/17,21.0,14.0,28.0,,,,0.0,,
1976/06/18,21.0,15.0,27.0,,,,0.0,,
1976/06/19,20.5,14.0,27.0,,,,0.0,,
1976/06/20,20.0,12.0,28.0,,,,0.0,,
1976/06/21,22.0,13.0,31.0,,,,0.0,,
1976/06/22,23.0,16.0,30.0,,,,0.0,,
1976/06/23,22.0,14.0,30.0,,,,0.0,,
1976/06/24,21.0,15.0,27.0,,,,1.2,,
1976/06/25,19.5,15.0,24.0,,,,0.0,,
1976/06/26,20.5,12.0,29.0,,,,0.6,,
1976/06/27,19.0,12.0,26.0,,,,0.6,,
1976/06/28,19.5,12.0,27.0,,,,0.0,,
1976/06/29,20.0,13.0,27.0,,,,54.8,,
1976/06/30,20.0,13.0,27.0,,,,13.8,,
1976/07/01,20.5,13.0,28.0,,,,7.2,,
1976/07/02,20.5,13.0,28.0,,,,13.2,,
1976/07/03,22.0,14.0,30.0,,,,0.0,,
1976/07/04,23.0,16.0,30.0,,,,1.8,,
1976/07/05,21.0,14.0,28.0,,,,1.4,,
1976/07/06,23.0,16.0,30.0,,,,0.0,,
1976/07/07,22.0,18.0,26.0,,,,3.6,,
1976/07/08,21.0,16.0,26.0,,,,5.0,,
1976/07/09,22.5,16.0,29.0,,,,7.6,,
1976/07/10,22.5,17.0,28.0,,,,0.0,,
1976/07/11,23.5,17.0,30.0,,,,0.0,,
1976/07/12,23.0,18.0,28.0,,,,0.0,,
1976/07/13,24.0,18.0,30.0,,,,0.0,,
1976/07/14,23.5,18.0,29.0,,,,3.0,,
1976/07/15,22.5,15.0,30.0,,,,2.6,,
1976/07/16,23.5,15.0,32.0,,,,0.0,,
1976/07/17,23.5,16.0,31.0,,,,0.0,,
1976/07/18,25.0,17.0,33.0,,,,0.0,,
1976/07/19,25.5,18.0,33.0,,,,0.0,,
1976/07/20,24.5,19.0,30.0,,,,0.0,,
1976/07/21,22.5,17.0,28.0,,,,0.0,,
1976/07/22,23.0,17.0,29.0,,,,0.0,,
1976/07/23,20.0,15.0,25.0,,,,0.0,,
1976/07/24,16.5,14.0,19.0,,,,9.6,,
1976/07/25,20.0,13.0,27.0,,,,1.6,,
1976/07/26,21.0,15.0,27.0,,,,0.0,,
1976/07/27,20.5,15.0,26.0,,,,0.0,,
1976/07/28,18.0,15.0,21.0,,,,0.0,,
1976/07/29,19.0,12.0,26.0,,,,2.4,,
1976/07/30,21.5,15.0,28.0,,,,0.0,,
1976/07/31,21.5,15.0,28.0,,,,0.0,,
1976/08/01,21.5,16.0,27.0,,,,0.0,,
1976/08/02,21.5,16.0,27.0,,,,0.0,,
1976/08/03,19.5,15.0,24.0,,,,0.0,,
1976/08/04,18.5,10.0,27.0,,,,0.0,,
1976/08/05,20.5,15.0,26.0,,,,0.0,,
1976/08/06,17.5,13.0,22.0,,,,2.0,,
1976/08/07,17.5,10.0,25.0,,,,0.0,,
1976/08/08,20.0,12.0,28.0,,,,0.0,,
1976/08/09,21.0,14.0,28.0,,,,0.0,,
1976/08/10,22.0,14.0,30.0,,,,0.0,,
1976/08/11,22.0,17.0,27.0,,,,0.0,,
1976/08/12,20.0,13.0,27.0,,,,2.6,,
1976/08/13,21.0,15.0,27.0,,,,0.0,,
1976/08/14,21.0,14.0,28.0,,,,0.0,,
1976/08/15,20.0,13.0,27.0,,,,2.2,,
1976/08/16,23.0,16.0,30.0,,,,0.0,,
1976/08/17,23.0,17.0,29.0,,,,0.2,,
1976/08/18,21.5,16.0,27.0,,,,0.0,,
1976/08/19,19.0,14.0,24.0,,,,0.0,,
1976/08/20,18.5,15.0,22.0,,,,0.0,,
1976/08/21,18.0,12.0,24.0,,,,0.0,,
1976/08/22,17.5,13.0,22.0,,,,2.2,,
1976/08/23,16.0,12.0,20.0,,,,0.0,,
1976/08/24,17.0,9.0,25.0,,,,0.0,,
1976/08/25,18.0,11.0,25.0,,,,0.0,,
1976/08/26,18.5,12.0,25.0,,,,0.0,,
1976/08/27,18.5,11.0,26.0,,,,0.0,,
1976/08/28,19.5,12.0,27.0,,,,0.0,,
1976/08/29,21.5,14.0,29.0,,,,0.0,,
1976/08/30,20.5,15.0,26.0,,,,0.0,,
1976/08/31,21.5,16.0,27.0,,,,6.6,,
1976/09/01,19.0,16.0,22.0,,,,2.8,,
1976/09/02,19.5,15.0,24.0,,,,18.4,,
1976/09/03,16.0,14.0,18.0,,,,0.0,,
1976/09/04,18.0,14.0,22.0,,,,23.2,,
1976/09/05,15.5,11.0,20.0,,,,3.4,,
1976/09/06,16.0,11.0,21.0,,,,0.0,,
1976/09/07,13.5,8.0,19.0,,,,0.0,,
1976/09/08,13.5,7.0,20.0,,,,0.0,,
1976/09/09,15.5,10.0,21.0,,,,0.0,,
1976/09/10,15.0,9.0,21.0,,,,0.0,,
1976/09/11,17.0,13.0,21.0,,,,0.0,,
1976/09/12,16.0,9.0,23.0,,,,0.0,,
1976/09/13,19.0,11.0,27.0,,,,0.0,,
1976/09/14,20.0,12.0,28.0,,,,0.0,,
1976/09/15,19.0,14.0,24.0,,,,0.0,,
1976/09/16,16.5,10.0,23.0,,,,0.0,,
1976/09/17,17.0,12.0,22.0,,,,9.2,,
